,Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Incident Zip,Incident Address,Address Type,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane)
113,35760351,03/21/2017 12:25:01 PM,03/23/2017 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Defective/Not Working,10025,865 WEST END AVENUE,ADDRESS,07 MANHATTAN,MANHATTAN,992475,230473
114,35760358,03/21/2017 02:38:24 PM,03/23/2017 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Defective/Not Working,10468,3225 GRAND CONCOURSE,ADDRESS,07 BRONX,BRONX,1015977,258978
115,35760502,03/21/2017 02:02:52 PM,06/21/2017 12:00:00 AM,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Sign/Awning/Marquee - Illegal/No Permit,10014,2 CHARLTON STREET,ADDRESS,02 MANHATTAN,MANHATTAN,983207,204135
116,35760506,03/21/2017 09:35:21 AM,04/04/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Sidewalk Shed/Pipe Scafford - Inadequate Defective/None,10001,132 WEST   26 STREET,ADDRESS,04 MANHATTAN,MANHATTAN,986328,210791
117,35760507,03/21/2017 03:19:44 PM,03/22/2017 12:00:00 AM,DOB,Department of Buildings,Plumbing,Sprinkler System - Inadequate,11207,783 KNICKERBOCKER AVENUE,ADDRESS,04 BROOKLYN,BROOKLYN,1009767,191739
118,35760724,03/21/2017 09:13:56 AM,03/21/2017 09:13:56 AM,DOB,Department of Buildings,General Construction/Plumbing,Working Contrary To Stop Work Order,11385,72-19 62 STREET,ADDRESS,05 QUEENS,QUEENS,1013829,194607
119,35760790,03/21/2017 04:18:09 PM,03/22/2017 12:00:00 AM,DOB,Department of Buildings,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,10458,178 EAST  205 STREET,ADDRESS,07 BRONX,BRONX,1016070,258141
120,35760959,03/21/2017 02:43:56 PM,04/15/2017 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,11358,25-19 160 STREET,ADDRESS,07 QUEENS,QUEENS,1038548,221434
121,35761070,03/21/2017 05:15:39 PM,03/22/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Cons - Contrary/Beyond Approved Plans/Permits,11432,182-48 80 DRIVE,ADDRESS,08 QUEENS,QUEENS,1043867,203905
122,35761071,03/21/2017 05:37:49 PM,03/28/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Fence - None/Inadequate,10312,822 ARDEN AVENUE,ADDRESS,03 STATEN ISLAND,STATEN ISLAND,935037,137809
123,35761484,03/21/2017 09:31:23 AM,03/21/2017 09:31:23 AM,DOB,Department of Buildings,Plumbing,Plumbing-Defective/Leaking/Not Maintained,11235,3152 EMMONS AVENUE,ADDRESS,15 BROOKLYN,BROOKLYN,1002561,152070
124,35761536,03/21/2017 09:24:26 AM,03/23/2017 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,11219,961 BAY RIDGE AVENUE,ADDRESS,10 BROOKLYN,BROOKLYN,981101,168152
125,35761551,03/21/2017 10:46:31 AM,03/21/2017 10:46:31 AM,DOB,Department of Buildings,General Construction/Plumbing,Egress - Doors Locked/Blocked/Improper/No Secondary Means,11212,296 JUNIUS STREET,ADDRESS,16 BROOKLYN,BROOKLYN,1011314,182487
126,35761600,03/21/2017 09:18:32 AM,03/31/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Sidewalk Shed/Pipe Scafford - Inadequate Defective/None,10463,3660 WALDO AVENUE,ADDRESS,08 BRONX,BRONX,1010686,262396
127,35761676,03/21/2017 12:58:28 AM,03/21/2017 12:58:28 AM,DOB,Department of Buildings,Building/Use,Zoning - Non-Conforming/Illegal Vehicle Storage,,SENECA AVENUE,ADDRESS,Unspecified STATEN ISLAND,STATEN ISLAND,,
128,35761679,03/21/2017 08:28:26 AM,03/28/2017 12:00:00 AM,DOB,Department of Buildings,Electrical,Electrical Wiring Defective/Exposed,10022,1066 2 AVENUE,ADDRESS,06 MANHATTAN,MANHATTAN,993752,215704
129,35761817,03/21/2017 09:50:11 AM,03/21/2017 09:50:11 AM,DOB,Department of Buildings,General Construction/Plumbing,Site Conditions Endangering Workers,10451,243 EAST  138 STREET,ADDRESS,01 BRONX,BRONX,1004221,234946
130,35762033,03/21/2017 05:31:29 PM,04/21/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Curb Cut/Driveway/Carport - Illegal,11421,80-34 90 ROAD,ADDRESS,09 QUEENS,QUEENS,1023071,189771
131,35762079,03/21/2017 09:32:06 AM,03/21/2017 09:32:06 AM,DOB,Department of Buildings,Plumbing,Plumbing-Defective/Leaking/Not Maintained,10027,35 WEST  126 STREET,ADDRESS,10 MANHATTAN,MANHATTAN,1000029,233519
132,35762369,03/21/2017 08:44:57 AM,03/21/2017 08:44:57 AM,DOB,Department of Buildings,General Construction/Plumbing,Working Contrary To Stop Work Order,11221,827 JEFFERSON AVENUE,ADDRESS,03 BROOKLYN,BROOKLYN,1004997,189268
133,35762724,03/21/2017 04:35:30 PM,03/23/2017 12:00:00 AM,DOB,Department of Buildings,Plumbing,Gas Hook-Up/Piping - Illegal Or Defective,10462,1656 CASTLE HILL AVENUE,ADDRESS,10 BRONX,BRONX,1025001,245036
134,35762727,03/21/2017 01:43:49 PM,01/29/2018 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Vent/Exhaust - Illegal/Improper,10029,29 EAST  104 STREET,ADDRESS,11 MANHATTAN,MANHATTAN,997820,228023
135,35762956,03/21/2017 02:52:16 PM,03/21/2017 02:52:16 PM,DOB,Department of Buildings,General Construction/Plumbing,Working Contrary To Stop Work Order,11375,67-17 AUSTIN STREET,ADDRESS,06 QUEENS,QUEENS,1024455,203040
136,35763256,03/21/2017 04:13:10 PM,05/04/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Cons - Contrary/Beyond Approved Plans/Permits,11217,538 STATE STREET,ADDRESS,02 BROOKLYN,BROOKLYN,990004,189045
137,35763657,03/21/2017 08:12:31 AM,12/21/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Curb Cut/Driveway/Carport - Illegal,11204,1495 DAHILL ROAD,ADDRESS,11 BROOKLYN,BROOKLYN,991319,162041
138,35763716,03/21/2017 07:42:23 AM,09/14/2017 12:00:00 AM,DOB,Department of Buildings,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11217,600 DEGRAW STREET,ADDRESS,06 BROOKLYN,BROOKLYN,988693,186790
139,35763745,03/21/2017 07:54:47 AM,03/21/2017 07:54:47 AM,DOB,Department of Buildings,General Construction/Plumbing,Egress - Doors Locked/Blocked/Improper/No Secondary Means,11209,7203 5 AVENUE,ADDRESS,10 BROOKLYN,BROOKLYN,978207,169375
140,35763774,03/21/2017 06:45:50 PM,03/22/2017 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Defective/Not Working,11224,2926 WEST   25 STREET,ADDRESS,13 BROOKLYN,BROOKLYN,986455,148782
141,35763778,03/21/2017 10:42:46 AM,03/22/2017 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Defective/Not Working,11208,635 LINCOLN AVENUE,ADDRESS,05 BROOKLYN,BROOKLYN,1021219,184791
142,35763793,03/21/2017 07:08:33 PM,04/11/2017 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,11364,230-15 57 ROAD,ADDRESS,11 QUEENS,QUEENS,1053675,214018
143,35763801,03/21/2017 10:35:47 AM,03/22/2017 12:00:00 AM,DOB,Department of Buildings,Plumbing,Plumbing-Defective/Leaking/Not Maintained,10003,332 EAST   19 STREET,ADDRESS,06 MANHATTAN,MANHATTAN,989294,207074
144,35764055,03/22/2017 12:41:05 PM,03/22/2017 12:41:05 PM,DOB,Department of Buildings,Elevator,Elevator - Defective/Not Working,11205,255 PARK AVENUE,ADDRESS,02 BROOKLYN,BROOKLYN,993052,192864
145,35764084,03/22/2017 03:04:16 PM,03/22/2017 03:04:16 PM,DOB,Department of Buildings,Elevator,Elevator - Defective/Not Working,11415,82-67 AUSTIN STREET,ADDRESS,09 QUEENS,QUEENS,1031369,197877
146,35764148,03/22/2017 03:36:39 PM,03/22/2017 03:36:39 PM,DOB,Department of Buildings,Plumbing,Plumbing-Defective/Leaking/Not Maintained,10030,2262 7 AVENUE,ADDRESS,10 MANHATTAN,MANHATTAN,999598,235901
147,35764166,03/22/2017 03:54:40 PM,03/22/2017 03:54:40 PM,DOB,Department of Buildings,Plumbing,Plumbing-Defective/Leaking/Not Maintained,10037,433 LENOX AVENUE,ADDRESS,10 MANHATTAN,MANHATTAN,1000187,235107
148,35764263,03/22/2017 12:04:20 AM,03/23/2017 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Defective/Not Working,10452,1565 TOWNSEND AVENUE,ADDRESS,04 BRONX,BRONX,1007972,246572
149,35764270,03/22/2017 09:43:38 AM,03/28/2017 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,11691,433 BEACH   21 STREET,ADDRESS,14 QUEENS,QUEENS,1052106,157648
150,35764870,03/22/2017 05:06:20 PM,03/23/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Egress - Doors Locked/Blocked/Improper/No Secondary Means,10457,372 EAST  173 STREET,ADDRESS,04 BRONX,BRONX,1010784,246469
151,35764901,03/22/2017 12:48:55 PM,03/29/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Cons - Contrary/Beyond Approved Plans/Permits,11370,25-44 76 STREET,ADDRESS,03 QUEENS,QUEENS,1014096,216972
152,35764902,03/22/2017 11:17:41 AM,03/31/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Sidewalk Shed/Pipe Scafford - Inadequate Defective/None,11421,78-19 JAMAICA AVENUE,ADDRESS,09 QUEENS,QUEENS,1022038,191382
153,35764904,03/22/2017 11:32:13 AM,03/27/2017 12:00:00 AM,DOB,Department of Buildings,Plumbing,Plumbing-Defective/Leaking/Not Maintained,10019,330 WEST   51 STREET,ADDRESS,04 MANHATTAN,MANHATTAN,987894,217407
154,35764905,03/22/2017 09:59:36 AM,03/24/2017 12:00:00 AM,DOB,Department of Buildings,Plumbing,Plumbing-Defective/Leaking/Not Maintained,10012,683 BROADWAY,ADDRESS,02 MANHATTAN,MANHATTAN,985723,204475
155,35764917,03/22/2017 12:07:03 PM,04/04/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Cons - Contrary/Beyond Approved Plans/Permits,11434,163-07 BAISLEY BOULEVARD,ADDRESS,12 QUEENS,QUEENS,1045508,186570
156,35765041,03/22/2017 11:38:35 AM,03/22/2017 11:38:35 AM,DOB,Department of Buildings,General Construction/Plumbing,Curb Cut/Driveway/Carport - Illegal,10461,1917 MAYFLOWER AVENUE,ADDRESS,10 BRONX,BRONX,1030189,249060
157,35765191,03/22/2017 08:10:33 AM,03/24/2017 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,11203,87 EAST   53 STREET,ADDRESS,17 BROOKLYN,BROOKLYN,1004196,179012
158,35765192,03/22/2017 10:16:49 AM,04/04/2017 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,11412,194-05 113 AVENUE,ADDRESS,12 QUEENS,QUEENS,1050586,194375
159,35765194,03/22/2017 07:08:11 PM,03/24/2017 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Defective/Not Working,10473,945 UNDERHILL AVENUE,ADDRESS,09 BRONX,BRONX,1022757,239742
160,35765298,03/22/2017 01:31:28 PM,03/27/2017 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,11416,74-02 101 AVENUE,ADDRESS,09 QUEENS,QUEENS,1022201,186826
161,35765300,03/22/2017 11:52:04 AM,03/28/2017 12:00:00 AM,DOB,Department of Buildings,Building/Use,Zoning - Non-Conforming/Illegal Vehicle Storage,11366,73-14 192 STREET,ADDRESS,08 QUEENS,QUEENS,1045148,206649
162,35765356,03/21/2017 10:49:43 PM,05/10/2017 12:00:00 AM,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,11238,61 GREENE AVENUE,ADDRESS,02 BROOKLYN,BROOKLYN,992480,189279
163,35765939,03/22/2017 05:57:04 PM,03/23/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Egress - Doors Locked/Blocked/Improper/No Secondary Means,11422,137-17 249 STREET,ADDRESS,13 QUEENS,QUEENS,1059602,181556
164,35766059,03/22/2017 09:17:36 AM,03/24/2017 12:00:00 AM,DOB,Department of Buildings,Plumbing,Plumbing-Defective/Leaking/Not Maintained,10310,714 DAVIS AVENUE,ADDRESS,01 STATEN ISLAND,STATEN ISLAND,954429,167129
165,35766370,03/21/2017 08:00:16 PM,03/30/2017 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,11414,149-11 85 STREET,ADDRESS,10 QUEENS,QUEENS,1025849,183165
166,35766372,03/21/2017 08:58:07 PM,03/24/2017 12:00:00 AM,DOB,Department of Buildings,Building/Use,Zoning - Non-Conforming/Illegal Vehicle Storage,11223,2 STRYKER COURT,ADDRESS,15 BROOKLYN,BROOKLYN,991867,154853
167,35766400,03/22/2017 02:34:26 PM,03/23/2017 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Defective/Not Working,10038,165 WILLIAM STREET,ADDRESS,01 MANHATTAN,MANHATTAN,982634,198016
168,35766441,03/22/2017 03:44:02 AM,03/24/2017 12:00:00 AM,DOB,Department of Buildings,Building/Use,Zoning - Non-Conforming/Illegal Vehicle Storage,11236,1070 EAST  104 STREET,ADDRESS,18 BROOKLYN,BROOKLYN,1014148,173995
169,35766442,03/21/2017 09:21:20 PM,03/23/2017 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Defective/Not Working,10461,2465 TRATMAN AVENUE,ADDRESS,10 BRONX,BRONX,1026818,244856
170,35766816,03/22/2017 06:54:43 PM,03/23/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Shaking/Vibrating/Structural Stability,11205,290 CLINTON AVENUE,ADDRESS,02 BROOKLYN,BROOKLYN,993083,190578
171,35766817,03/22/2017 07:12:24 PM,03/26/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Shaking/Vibrating/Structural Stability,11432,159-05 GRAND CENTRAL PARKWAY,ADDRESS,08 QUEENS,QUEENS,1037932,200216
172,35767520,03/22/2017 01:27:15 PM,03/24/2017 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,11234,1802 SCHENECTADY AVENUE,ADDRESS,18 BROOKLYN,BROOKLYN,1003443,168321
173,35767548,03/22/2017 07:23:01 PM,03/23/2017 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,10010,235 EAST   22 STREET,ADDRESS,06 MANHATTAN,MANHATTAN,989031,208079
174,35767802,03/22/2017 04:43:46 PM,03/24/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Vent/Exhaust - Illegal/Improper,11222,592 MANHATTAN AVENUE,ADDRESS,01 BROOKLYN,BROOKLYN,998024,202675
175,35767868,03/22/2017 05:33:06 PM,03/23/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Site Conditions Endangering Workers,11226,2801 BEVERLY ROAD,ADDRESS,17 BROOKLYN,BROOKLYN,997924,174283
176,35767894,03/22/2017 02:29:16 PM,04/25/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Failure To Maintain,10465,364 HUNTINGTON AVENUE,ADDRESS,10 BRONX,BRONX,1033278,237359
177,35768603,03/22/2017 05:24:37 PM,03/27/2017 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Defective/Not Working,11418,127-03 JAMAICA AVENUE,ADDRESS,09 QUEENS,QUEENS,1033095,194877
178,35768611,03/22/2017 08:35:47 AM,03/22/2017 08:35:47 AM,DOB,Department of Buildings,General Construction/Plumbing,Failure To Maintain,10009,347 EAST   10 STREET,ADDRESS,03 MANHATTAN,MANHATTAN,989919,204043
179,35768641,03/22/2017 08:10:17 AM,03/25/2017 12:00:00 AM,DOB,Department of Buildings,Electrical,Electrical Wiring Defective/Exposed,,HYLAN BOULEVARD,ADDRESS,Unspecified STATEN ISLAND,STATEN ISLAND,,
180,35768647,03/22/2017 08:34:49 AM,03/22/2017 08:34:49 AM,DOB,Department of Buildings,Plumbing,Plumbing-Defective/Leaking/Not Maintained,10030,134 WEST  143 STREET,ADDRESS,10 MANHATTAN,MANHATTAN,1001273,237918
181,35768898,03/21/2017 09:56:28 PM,06/15/2017 12:00:00 AM,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Sign/Awning/Marquee - Illegal/No Permit,10021,1351 2 AVENUE,ADDRESS,08 MANHATTAN,MANHATTAN,995671,219179
182,35768913,03/22/2017 09:09:38 AM,03/23/2017 12:00:00 AM,DOB,Department of Buildings,Plumbing,Gas Hook-Up/Piping - Illegal Or Defective,10458,2566 BAINBRIDGE AVENUE,ADDRESS,07 BRONX,BRONX,1013877,253769
183,35769466,03/22/2017 12:28:55 PM,03/22/2017 12:28:55 PM,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Sign - In Danger Of Falling,11106,36-15 13 STREET,ADDRESS,01 QUEENS,QUEENS,1001276,216235
184,35769546,03/22/2017 09:21:04 AM,03/22/2017 09:21:04 AM,DOB,Department of Buildings,General Construction/Plumbing,Working Contrary To Stop Work Order,11375,67-17 AUSTIN STREET,ADDRESS,06 QUEENS,QUEENS,1024455,203040
185,35769556,03/22/2017 03:36:06 PM,03/22/2017 03:36:06 PM,DOB,Department of Buildings,Plumbing,Plumbing-Defective/Leaking/Not Maintained,10030,2263 7 AVENUE,ADDRESS,10 MANHATTAN,MANHATTAN,999605,235901
186,35769571,03/22/2017 03:35:27 PM,03/22/2017 03:35:27 PM,DOB,Department of Buildings,Plumbing,Plumbing-Defective/Leaking/Not Maintained,10027,104 WEST  128 STREET,ADDRESS,10 MANHATTAN,MANHATTAN,999580,234354
187,35769572,03/22/2017 06:54:19 PM,03/22/2017 06:54:19 PM,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,10024,209 WEST   80 STREET,ADDRESS,07 MANHATTAN,MANHATTAN,990258,224925
188,35769624,03/22/2017 04:23:38 PM,03/27/2017 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Defective/Not Working,10029,1295 FIFTH AVENUE,ADDRESS,11 MANHATTAN,MANHATTAN,998367,229705
189,35769668,03/22/2017 11:50:45 AM,06/15/2017 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,11214,21 BAY   32 STREET,ADDRESS,11 BROOKLYN,BROOKLYN,986223,158049
190,19952431,03/03/2011 09:28:00 AM,03/07/2011 12:00:00 PM,DSNY,BCC - Staten Island,Missed Collection (All Materials),1 Missed Collection,10305,389 SLATER BOULEVARD,ADDRESS,02 STATEN ISLAND,STATEN ISLAND,961132,149417
191,35769669,03/21/2017 09:47:45 PM,03/24/2017 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,11208,565 PINE STREET,ADDRESS,05 BROOKLYN,BROOKLYN,1020300,184037
192,35769671,03/22/2017 01:39:59 PM,03/27/2017 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,11379,68-21 76 STREET,ADDRESS,05 QUEENS,QUEENS,1018586,198084
193,35769672,03/22/2017 10:54:03 AM,03/24/2017 12:00:00 AM,DOB,Department of Buildings,Building/Use,Zoning - Non-Conforming/Illegal Vehicle Storage,11207,41 DE SALES PLACE,ADDRESS,04 BROOKLYN,BROOKLYN,1010520,187595
194,35769694,03/22/2017 04:51:12 AM,06/28/2017 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,11205,479 DEKALB AVENUE,ADDRESS,03 BROOKLYN,BROOKLYN,995927,190895
195,35770001,03/22/2017 01:27:13 PM,04/07/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Sidewalk Shed/Pipe Scafford - Inadequate Defective/None,11212,1161 LENOX ROAD,ADDRESS,17 BROOKLYN,BROOKLYN,1007084,179699
196,35770003,03/22/2017 03:14:01 PM,03/28/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Vent/Exhaust - Illegal/Improper,10312,677 LEVERETT AVENUE,ADDRESS,03 STATEN ISLAND,STATEN ISLAND,937121,141420
197,35770030,03/22/2017 12:13:19 PM,03/23/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Shaking/Vibrating/Structural Stability,11226,75 EAST   21 STREET,ADDRESS,14 BROOKLYN,BROOKLYN,995220,177127
198,35770032,03/22/2017 03:53:49 PM,04/03/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Cons - Contrary/Beyond Approved Plans/Permits,10003,299 BOWERY,ADDRESS,03 MANHATTAN,MANHATTAN,986359,203300
199,35770033,03/22/2017 11:58:33 AM,05/17/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Cons - Contrary/Beyond Approved Plans/Permits,11694,214 BEACH  145 STREET,ADDRESS,14 QUEENS,QUEENS,1022841,147401
200,35770034,03/22/2017 03:43:42 PM,03/29/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Fence - None/Inadequate,11414,162-42 92 STREET,ADDRESS,10 QUEENS,QUEENS,1028797,177333
201,35770036,03/22/2017 07:23:02 AM,03/24/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Cons - Contrary/Beyond Approved Plans/Permits,11217,597 DEGRAW STREET,ADDRESS,06 BROOKLYN,BROOKLYN,988807,186738
202,35770112,03/22/2017 06:01:05 PM,03/23/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Site Conditions Endangering Workers,11226,2801 BEVERLY ROAD,ADDRESS,17 BROOKLYN,BROOKLYN,997924,174283
203,35770627,03/22/2017 12:06:38 PM,03/22/2017 12:06:38 PM,DOB,Department of Buildings,Electrical,Electrical Wiring Defective/Exposed,10003,63 EAST    4 STREET,ADDRESS,03 MANHATTAN,MANHATTAN,986838,204042
204,35770653,03/22/2017 07:26:19 PM,03/27/2017 12:00:00 AM,DOB,Department of Buildings,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11379,68-21 76 STREET,ADDRESS,05 QUEENS,QUEENS,1018586,198084
205,35770786,03/21/2017 09:57:34 PM,03/24/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Egress - Doors Locked/Blocked/Improper/No Secondary Means,11235,2952 BRIGHTON    3 STREET,ADDRESS,13 BROOKLYN,BROOKLYN,993934,150436
206,35770849,03/22/2017 03:13:59 PM,03/27/2017 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,11417,104-33 106 STREET,ADDRESS,10 QUEENS,QUEENS,1029951,188002
207,35770850,03/22/2017 02:55:32 PM,03/23/2017 12:00:00 AM,DOB,Department of Buildings,Electrical,Electrical Wiring Defective/Exposed,10014,53 LEROY STREET,ADDRESS,02 MANHATTAN,MANHATTAN,982808,205303
208,35770880,03/22/2017 12:30:34 AM,03/28/2017 12:00:00 AM,DOB,Department of Buildings,Building/Use,Zoning - Non-Conforming/Illegal Vehicle Storage,10309,81 RAMAPO AVENUE,ADDRESS,03 STATEN ISLAND,STATEN ISLAND,927293,136484
209,35771145,03/22/2017 03:16:58 PM,04/04/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Sidewalk Shed/Pipe Scafford - Inadequate Defective/None,10014,220 WEST   10 STREET,ADDRESS,02 MANHATTAN,MANHATTAN,982895,206675
